order_id,city_tier,customer_age,customer_loyalty_score,order_hour,order_day_of_week,order_month,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,estimated_delivery_time,traffic_level_score,weather_severity_score,restaurant_rating,delivery_partner_rating,customer_rating,order_value,delivery_fee,discount_amount,tip_amount,final_amount_paid,number_of_items,cancellation_flag,delayed_delivery_flag,refund_flag,promo_code_used,premium_customer_flag,festival_or_weekend_flag,delivery_partner_experience_years,delivery_efficiency_score
0834987e-252a-4b63-9f92-efffb5ed1562,1,47,31.09353243,7,5,6,6.920711809,26,43,52,5.5,1.8,4.4,4.8,3.6,100,7.361278612,14.42724415,22.47882343,115.4128579,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,87.1
97bb0301-dc3d-4fae-af98-8a3d3c59036e,1,59,11.34756771,6,2,2,22.11943074,15,97,96,8.2,8,4.3,4.1,3.9,100,4.075470878,15.16972087,24.47088596,113.376636,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,41.8
1390c231-1580-4487-9885-8a0b1cd6d1bd,3,41,41.36299122,19,3,11,21.84665895,31,83,89,2.2,3.7,3.3,4.3,4.6,100,6.53364251,16.18226627,1.138795219,91.49017146,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,60.4
5c4d44fc-6986-4dbc-a1b1-c645f18c8d44,1,49,57.31174844,0,5,1,14.95506861,10,58,54,2,3.1,3.8,4.4,3.3,100,12.83685724,18.79123256,12.58315972,106.6287844,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,78.9
0c796bca-1683-4995-b355-05650a458c65,3,66,24.48826401,16,1,1,36.58591095,51,148,145,1,7,4.6,4.4,3,100,5.920519869,20.71733304,22.02122725,107.2244141,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,6,39.1
1500d93a-bc28-4257-b328-6acd9210f499,2,50,16.73339665,0,6,2,7.069329943,22,43,52,8.3,0.3,3.7,3.6,4.2,169.6283441,12.06554197,18.22068564,21.04016248,184.5133629,3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,10,83.7
4ed33e3d-01e4-4228-b9e2-99e1529d9b37,2,50,42.85179667,19,4,3,14.20819262,46,96,82,1,5.3,3.9,4.5,4.3,100,11.30015737,27.42518202,5.103941788,88.97891714,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,13,75
bf0066c9-fffd-4059-8907-e3331a32ab9b,1,30,38.12649078,7,5,10,30.81049187,24,111,112,6.5,1.7,4.3,4.3,5,172.3505993,11.17807404,9.214260478,18.59252565,192.9069385,7,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,58
b8e94b7f-6d21-4644-a929-1cacaf71eef6,1,35,12.62697106,10,1,6,9.115506178,18,29,50,1.6,6.4,4.5,3.9,3.2,100,4.526991469,9.744479315,4.148432895,98.93094505,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,93.6
5cd5535f-62a1-4dc3-b9e1-fda2c41a88cf,1,68,77.23661787,0,6,10,20.31600864,13,82,79,6.9,2.7,4,3.9,3.9,100,13.22435615,3.732788266,4.416586132,113.908154,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,12,70.9
7f065da7-2dff-47ce-bb51-1b96c09370b3,2,52,53.2265094,11,4,7,33.95903625,29,95,116,1,4.1,3.8,,,100,6.901195671,2.048945729,,114.9830732,3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,61
c3e5be69-1fd4-40ad-bd88-beb6934d27e5,2,20,78.56938491,19,2,8,39.87482933,8,133,125,8.2,1.9,4.7,3.7,4.1,114.3310864,9.661337351,20.85163751,9.982101694,113.1228879,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,31.2
c35d12fa-aa59-412e-a0da-cf0b80d3eb1a,1,32,43.51388386,20,6,6,36.21889674,46,146,146,6.7,3.4,4.9,4.9,3.9,100,5.881922589,16.16948193,19.07393667,108.7863773,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6,33.9
9ffdc2e9-e57b-499b-9eab-8db81332ee10,3,65,45.358081,5,2,3,25.22617286,10,94,95,5.8,8,4.5,4.8,4.4,100,8.450686661,12.19813923,19.49945968,115.7520071,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,49.6
7b25d3fa-86a0-407e-8d74-e422bc718bb5,3,33,91.13765379,17,5,7,13.45849,14,62,63,2.9,8.2,4.1,4.4,3.7,100,1.817532119,24.35696559,15.33794353,92.79851006,12,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,58.9
69359b47-53b8-4eb3-a9f1-b12517423d16,3,46,92.78708823,8,3,11,30.88459264,20,103,99,2.3,0.9,3.7,4.1,4.5,149.5098715,4.418315707,28.95294046,9.654027844,134.6292746,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13,76.2
adcb6885-71c5-4c4a-9aaf-64ccf8632649,2,55,73.622895,3,1,5,31.40231263,22,99,104,3,1.5,3.7,4.1,3.3,100,4.477167441,24.10093678,2.287608207,82.66383887,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,75.6
9c94d260-41fe-47cc-a08d-a5b29e7d2f57,2,25,66.87651788,22,5,12,24.66563891,12,97,98,8.4,6.4,4.3,4.5,3.2,100,11.13493326,26.78610662,10.53564335,94.88446999,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15,61.8
c1950c2c-acf9-4b19-ac65-ef6cc1cfd4df,2,34,52.80382818,23,6,9,2.464282095,48,61,61,7.3,1.4,4.3,4.9,3.8,197.2821334,7.728793622,22.26596488,19.5833515,202.3283137,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,71.5
e39dd9a3-1b4e-45a3-ad65-5db82a443466,1,57,80.91984642,11,2,8,29.95590788,18,96,120,9.7,7.4,4.7,4,2.6,101.5485362,11.05464092,27.22435261,19.96508291,105.3439074,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,32.9
deaf9b0e-463c-4787-bdf0-09ceeb5cea32,2,68,31.35262458,21,1,3,16.36617023,42,105,101,9.5,4.8,4.4,3.8,4,147.9618858,8.507934856,11.15251654,7.867683927,153.184988,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,49.8
cfeb9393-1a29-4fa0-aa06-550ce0a5733e,1,73,95.00461385,3,1,8,30.91239049,6,106,101,7.2,3.2,3.4,4.8,3,100,9.626046591,7.471777104,4.218546394,106.3728159,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,56.4
8f900929-ff32-477e-8aa9-05b39505b9af,1,74,58.05022157,6,6,5,37.48448998,37,139,136,6.1,0.4,4.6,3.5,4.2,144.5958869,9.533228893,8.728078428,6.291876914,151.6929143,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,53.2
5cd5e0b3-641f-4618-843e-54a74d03d6bc,1,57,90.28248391,9,3,12,0.310085818,43,63,61,8.8,5.3,3.7,3.8,4.1,100,0.665097752,15.4974006,4.433964151,89.6016613,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,58.2
f92b13fc-e95b-4357-b220-81d3348c0c99,1,57,4.154805889,18,2,3,35.23434144,31,153,141,6.9,9.7,3.9,4.1,4,100,14.43853429,0.540179315,24.4566092,138.3549642,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,13,33.8
96f0a22a-4197-426f-8725-1981cf47e7cc,3,36,68.88734198,4,3,4,16.29379439,24,84,85,9.8,3.5,4.2,3.6,4.2,143.0968882,5.685674359,8.649025478,23.82930265,163.9628398,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,59.6
095c8040-bfd1-4b4d-b286-97f3982e6f7c,2,32,87.64051353,20,5,1,8.197880057,56,83,84,3.1,8.2,5,4.6,4.1,104.0557379,6.422589006,23.03442045,22.20716693,109.6510734,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,68.1
3945606d-e182-4e96-8b55-2edeb64f7ec7,2,22,58.08939931,9,1,2,32.91169803,24,121,127,5.8,9.2,5,4.5,3.8,108.9205903,8.962712003,12.56307402,22.23074656,127.5509748,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,47.8
43d67ad6-b5dc-4a14-b5c7-a7020b6c731d,1,52,6.558319042,21,1,11,19.22398047,57,97,113,9.3,0.4,4.4,4,5,100,11.89344208,16.88864907,22.22340292,117.2281959,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,43.8
5eabdc8c-ab2b-4329-ac1e-6160f374cac1,3,54,12.63612281,13,1,12,30.70057375,21,115,112,6.6,3.3,4,4.7,4.2,100,4.556941924,3.145173958,20.38007908,121.791847,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,14,61
e03ce707-72bd-4076-8bde-c332c43c3ea9,3,53,4.952804316,11,3,4,7.141424497,26,59,64,5.9,9.3,4.3,4.8,4.4,100,9.433278733,16.84552767,10.74177905,103.3295301,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,56
70586a8d-4632-42e9-a2f9-c7b57ccc9470,1,20,75.6719783,4,1,6,18.45247993,43,76,92,3.1,3.6,4.5,4.2,4.6,106.4466753,12.87844911,27.88061907,17.10701554,108.5515209,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,70.6
727a21cf-68d3-4590-9c03-752238cb3b34,1,22,1.397472019,16,2,5,17.35202044,42,86,87,1.9,4.3,4,4,4.4,119.5155491,3.731674506,9.040542466,11.68241493,125.8890961,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,67.9
29e84128-b937-40c3-934c-cdf185a33ac3,3,59,76.10081905,23,2,10,2.351298701,10,21,23,1,5,4.9,5,5,100,5.585509316,3.870738929,24.57555194,126.2903223,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12,100
2d6960b0-7053-46d6-b1fe-509b7488f96e,2,61,90.24171747,22,1,11,13.53920887,45,90,93,9.5,3.1,4.2,,,108.2036094,13.58437906,26.73865675,,117.1250459,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,44
47b99864-7f85-406b-995b-ba2aec75465d,3,73,43.86863444,2,5,5,27.28307591,53,132,132,5.3,7.4,4.3,4.3,4,106.5504403,2.442315154,13.29801361,21.42769521,117.1224371,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,29.1
a1cf3ab2-c374-4e45-87ab-1a3e3716b332,1,39,62.03557769,12,1,6,36.38746374,51,134,147,3.2,5.9,4.4,4.7,3.6,100,12.94806472,19.24980584,5.277763326,98.97602221,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,58.2
104dd8d4-48a0-41b0-8113-5796224b4da8,3,66,36.93376204,11,5,11,14.13384402,24,81,74,4.2,7.5,4.3,4.3,3.9,100,14.33947936,6.839882383,19.89347163,127.3930686,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12,69.6
27483b70-ccdf-4726-a016-961fbc064832,1,33,48.78277247,4,4,7,14.25807468,22,81,78,6,8.6,4.5,4,3.6,100,4.035321669,10.48037576,1.014866692,94.56981261,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,58.9
f8d0e73f-94cd-40b7-89b4-5d85e966d4d9,2,25,53.45944297,3,2,3,28.74312778,17,106,97,2.9,3.7,3.8,4.2,4.4,100,3.517530551,6.664116846,22.48640487,119.3398186,9,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,5,55.2
06899e93-7113-4dbe-9809-0fc4258f7aae,3,31,33.00738884,11,5,8,14.9866924,10,57,62,7,1.5,3.8,4.6,3.5,100,11.53101973,11.00869752,4.999322736,105.5216449,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12,82.6
720b4d90-560c-4d20-9f91-101968a1fe1a,2,50,83.1268458,21,2,2,29.07558786,37,135,132,8.7,8.5,3.6,,,100,9.857497638,25.76144036,,99.76272911,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,30.2
57103f78-08fa-45ea-8a4b-b74ff6186608,3,54,49.08739215,19,1,10,19.95422456,37,79,95,4.4,4.2,4.3,4.1,4.3,100,2.367297702,18.71457386,1.728507282,85.38123112,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,78.5
f3eea83e-7af2-4756-8354-bbd40ce68c27,3,37,13.77728767,10,1,7,15.7813568,24,61,68,2.2,3.4,4.5,4.8,4.1,100,9.443656101,16.94618115,17.55172387,110.0491988,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,73.3
b1e685e0-5d13-4e09-affa-4a854cdb2b8a,1,72,73.96397697,16,4,4,13.52515767,58,91,103,8.3,4.2,4.3,4,3.5,100,7.201075378,9.12480577,16.16511072,114.2413803,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,44.3
7b56a9c4-46cc-4955-a11b-333e6fb318b8,2,36,44.40930964,0,2,12,29.77788796,13,112,111,7.8,6.8,4.9,4.8,4.4,150.2524974,14.19838677,23.44361523,20.20219411,161.209463,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,43.8
a8e997a7-6c16-4ba4-9633-5ed9f31684a9,3,24,74.20116363,15,1,3,38.72696382,6,100,110,1,4,4.1,4.8,4,100,2.31689133,11.4650504,20.15838735,111.0102283,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,77.2
ae47c204-b444-40ae-aa05-5e0cff59c221,3,60,71.9666382,22,1,1,22.56659003,28,86,90,5.6,0.1,4.4,4.2,2.4,100,8.23667813,5.136658491,2.229901173,105.3299208,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,79.4
48279091-7b4d-41f3-9c87-023ce3891523,3,69,48.99036098,9,2,12,21.11319093,30,91,92,4.9,3.7,3.6,4,3.5,165.4267058,2.888054852,23.32798999,1.231210698,146.2179814,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,53.6
6119692a-8177-4db3-b276-403a7e7ff64c,3,24,11.02278342,18,1,8,24.60586344,45,120,124,9.8,4.4,3.9,4.1,4.8,177.6739067,7.756328643,14.43069583,11.45980316,182.4593427,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7,38.4
20aa668f-b97b-4905-88bf-8dc5e600ddbc,3,61,45.14183129,23,2,1,39.47495066,9,100,111,1.1,1.7,4.4,5,4.8,100,10.83493457,22.10337806,16.69677303,105.4283295,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,13,78.6
2522fe20-7d93-4dbf-9cd3-f9a47ab1e827,1,72,25.29992076,15,5,6,31.49840123,19,117,105,3.9,2.2,4.5,4.9,4.3,100,13.58092288,14.79003522,1.112989614,99.90387728,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,7,54.7
30929619-4d70-4535-a7ae-ed04b53b930f,2,56,91.26638743,6,2,4,38.34681,8,116,116,5.5,2,4,4.3,4.4,149.9660835,13.69894423,8.175110678,17.86065493,173.350572,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,61.2
a8d27999-6a86-4972-83f7-329a16710deb,3,49,98.29322659,12,3,12,7.588882869,10,54,41,1,7.9,4.1,4,3.6,100,2.209682532,27.81039279,16.9032545,91.30254425,3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,8,79
70d2cb1d-e818-4902-bb0d-7933e426699c,3,57,4.15727606,11,2,12,26.59714353,19,98,107,9,5.1,3.4,4.2,3.9,100,4.335228991,15.32310968,5.059826804,94.07194612,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,42.4
bfb48305-200e-4967-8bad-1463430161b4,3,32,20.94485843,0,3,7,12.4070538,59,99,103,5.2,9.9,3.9,4.3,4.7,100,14.14823518,15.96674026,14.76237669,112.9438716,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,53.2
359224dc-2801-4724-acce-f79f4ed9eaac,1,58,44.25186364,8,1,2,7.992808061,42,71,71,3.7,6.8,4.5,3.7,4.2,100,13.16209598,7.800288191,23.23564424,128.597452,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9,70.2
a7ec9b29-1502-4161-84f9-c449abd55804,1,63,65.85526056,21,6,1,30.74961063,12,120,108,7,5.2,4.4,4.2,4,211.4008312,12.53681588,16.37518728,3.46196829,211.0244281,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,10,48.2
d0139195-90f1-4498-bcd9-be9523368739,3,27,19.78414517,0,6,4,9.74771449,10,70,57,4.8,9.9,4.3,4.7,3.9,100,13.6302032,22.11394008,22.75608524,114.2723484,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,53
a8fa83cc-b5df-4025-98ba-0cce13e7b0da,3,18,58.09345041,15,3,12,8.638305624,11,43,47,1,9.9,4.1,3.5,4.6,102.2853216,1.097228871,12.32036215,23.59961763,114.6618059,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,67.7
d4be5962-1789-4db4-8a80-5b34980e2c5a,3,21,73.75016849,15,2,4,25.95411379,16,93,100,6.4,6.6,4.1,4.5,4.6,149.5347005,11.05480301,9.35846784,7.371489685,158.6025253,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9,56.3
b1f9dc7b-7ab6-4c9b-8e8b-893d8bb923df,2,44,23.70117885,6,1,8,12.96786081,44,83,84,3,6.8,3.8,4.7,4.4,100,1.066295908,16.4256331,12.96897589,97.6096387,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,68.6
b790dbc2-ae89-49b7-a992-bf7d17d932bc,3,39,33.90442833,17,3,7,26.35464596,59,153,144,8.2,9.4,4.4,4,4,100,13.34528006,27.32725423,24.21607142,110.2340972,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,28.1
cb187e33-4de4-4ffc-af0e-7dbe3fd44b22,1,74,14.28737216,6,5,4,35.4404744,26,121,121,5.6,0.1,4.3,4.9,3.8,100,0.759354789,13.23194338,10.3854745,97.91288591,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,45.6
a3edceeb-da29-4e3c-a1f4-a052109b1c33,3,36,20.3658343,1,1,10,29.95147845,22,116,114,3.3,9.9,4.3,3.9,4.4,100,8.41411973,26.14827133,9.257593374,91.52344177,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,42.9
f4328594-817e-4903-92dd-50f3625898f1,1,35,29.65717213,19,5,9,19.89789203,53,126,117,5.1,9.5,3.9,4.4,3.4,113.1391299,13.20969309,13.4733386,5.781195865,118.6566803,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,34.1
14c8cb30-3678-4df3-9195-fdb9b0cddf60,3,22,24.90351465,11,3,7,26.0583861,12,101,93,5.5,5.1,3.1,4.1,3.5,100,11.11214586,27.73520958,3.779280385,87.15621666,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,60.8
e0d87cff-fd58-4d38-9e69-e0550c6403af,3,43,6.945729495,22,1,11,31.49609831,43,149,141,8.8,6.7,4.6,4.1,3.2,100,3.461233115,26.95524287,16.27403005,92.7800203,10,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8,27.2
9ba46d73-6462-48ba-b4d7-e595dd20ad86,1,72,22.57309162,3,4,10,32.09374921,44,144,139,9.5,2.9,3.9,4,4.7,142.818478,5.205660006,26.10067871,16.56811134,138.4915706,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,38.8
e9de2c84-ee9f-453e-a392-5fcc93ced36a,1,33,68.71879389,20,1,2,10.92044434,57,107,96,9.9,2.4,3.7,4.5,3.6,100,10.06372588,24.5338283,14.30807707,99.83797465,12,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,10,51.8
c34c5d57-a4b9-47ac-90af-c166653a7bc2,3,41,97.35166729,12,4,6,2.740359207,52,63,73,9.5,3.8,4.4,4.5,4.2,100,0.791786362,14.6846177,18.76334916,104.8705178,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,55.5
8e39d269-d56a-4a1e-a9e0-71f5ff8b6296,3,55,33.9957146,20,4,5,8.690236631,7,76,58,9.9,7.1,3.9,4.2,3.9,101.323393,6.189691608,16.46233872,17.51553996,108.5662858,10,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,12,60.8
049bbc57-ea95-467e-9659-eafdbbbdfbf5,3,40,66.99324078,3,5,4,31.31378334,32,140,132,7,9.3,4.6,3.7,5,100,0.563613704,17.64086703,14.65899621,97.58174289,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,23.2
0aeafca8-38c3-40c5-8aec-6846dd9d142b,3,43,8.277818091,17,1,4,9.094025654,35,65,66,2.9,6.4,4.4,4.4,4.2,100,2.441994968,14.66000997,17.18366525,104.9656503,12,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,11,78.4
f020fb89-802f-4eab-977f-14c2b6f45b31,2,23,32.79390748,17,1,1,31.72029209,33,120,111,1.9,1.3,4.4,4.4,3,100,3.950901176,4.511603769,17.95752334,117.3968207,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,55.2
a0f51981-a717-48f2-a3c7-175a121a66bf,3,41,74.94864767,7,2,5,36.13675655,36,141,144,6.9,7.4,3.5,4.1,4.6,100,0.910266686,3.956181211,0.295627661,97.24971314,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,29.5
93cfdf43-1090-4093-82cc-f405c6a633ac,1,45,90.58500783,21,1,8,0.695711803,6,32,28,5.9,6.4,4.6,4.9,3.8,100,1.841710392,9.921040219,22.13503166,114.0557018,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,74.8
5e05b4f3-df31-4748-bd0f-b31fb4f9399d,2,27,76.12378401,7,6,2,36.94851307,22,132,127,2.9,7.5,4.2,3.6,3.9,100,0.486783969,22.66839851,23.81782594,101.6362114,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,50
46479952-7acf-4c08-9a2a-8aff15259223,3,71,6.660635343,12,5,1,17.77764931,48,109,102,7.4,2.9,3.9,3.3,3.6,100,1.042309706,18.90986439,9.271197356,91.40364267,9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,11,57
c17dcaa1-5159-4bd0-b4bb-672dec5d4bc8,3,30,1.178924667,14,1,1,2.821316176,6,25,29,1.7,8.9,4.2,,,115.3870366,8.06592689,4.47297745,,123.3580661,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,89.4
b8f38d8f-5a0c-45a6-89c4-8ecffd5ec8ab,3,32,84.72624855,0,1,1,12.63173328,23,73,66,1.5,8.6,3.3,4.5,4.1,100,3.339556563,25.51436973,13.94873123,91.77391806,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,14,80.1
549411a5-6e02-4447-8cfa-88830756b348,2,24,89.2568494,7,1,8,11.75353886,54,93,97,9.2,3.9,4.3,3.8,3.6,100,1.668686761,8.476954871,23.34061207,116.532344,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,58.4
c2b2bcb9-d188-4ce1-9091-71090b4d14d4,2,71,22.48863747,2,1,3,18.55494962,9,70,64,4.1,1.4,3.6,3.8,3.7,100,13.49528078,2.006181363,13.45742025,124.9465197,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,65.3
ab3700e3-774b-49ed-8465-e83313927df1,3,67,58.29209968,10,6,4,24.49190126,5,81,81,6.4,2.1,3.5,4.6,4.1,115.5110815,12.56081458,1.551401747,14.27524213,140.7957365,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,10,69.6
943079fb-3f7f-41e2-9447-905d22f377e1,3,39,79.01753554,16,3,12,27.79123684,13,78,93,1.1,7.4,3.4,4.4,2.7,145.2837364,2.600235261,13.77831246,16.92585178,151.031511,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,57.3
fcf94a7b-4364-488d-b3c4-fddef1f1071d,3,29,16.7081832,12,1,7,6.054745702,25,35,41,1.4,2,4.6,4.4,3.2,129.2203986,13.05991121,16.22159995,14.80860812,140.867318,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,87.4
50f54c49-dbb8-492f-89ae-5ae6d2a42d0c,3,34,17.38013674,3,2,6,9.095108492,5,56,49,7.7,4.4,3.8,4.5,4.9,136.9414602,3.433596671,12.95801061,3.815471297,131.2325175,11,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,68.2
10f08213-4720-49b7-a9ac-e2896fdf8a79,2,73,54.10936823,1,1,1,0.547552767,30,51,53,9.7,5.3,4.8,4,4.2,100,3.9797097,8.673703356,19.78721333,115.0932197,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,14,77.4
76abd4b9-cc6f-4442-92ec-93d5e4a7ab28,3,58,39.41372213,13,5,11,34.09312884,31,137,127,1,9.8,3.9,4,3.7,100,9.787530594,5.904364483,20.82541074,124.7085768,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5,37.5
21f2ab1c-2a13-4173-8aaf-f44f7bc257b3,2,31,18.01046915,19,4,6,27.22884535,36,106,116,2.7,9,3.3,4.5,3.1,100,8.877481296,6.467477547,13.20774,115.6177437,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,54.9
891cb9e0-0152-4617-b6aa-6ab7ebcf3fda,3,51,29.69042826,5,5,11,13.94822496,32,85,79,4.4,6.3,3.6,3.7,4,118.2515434,2.710759263,24.78924947,12.45118838,108.6242416,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,60.4
bf698846-76b2-46ea-9e7f-166fae7f010a,3,28,54.60990424,20,4,2,21.79188945,56,125,125,7.8,6.5,4.7,3.3,4.5,100,10.48783029,4.327699116,21.57998183,127.740113,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,14,49.8
95af40b6-9f4e-47bd-ad87-934d40eda791,3,32,83.70154832,15,4,3,20.87214451,49,108,110,6.8,3.5,4,4,5,100,7.938810186,5.282913704,21.62501847,124.280915,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,45.2
1965d622-9a1e-4f95-8bbe-0fe8679f1164,1,48,43.0159858,3,3,8,35.8775769,34,119,128,1.6,5.2,3.9,4.6,5,100,14.16890962,9.469023552,20.60933621,125.3092223,11,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,15,68.4
e981872e-fb95-47de-b803-61a7dbff5934,3,74,67.69185735,14,5,6,37.28820557,53,152,150,6.9,0.3,4.2,4.3,3.5,100,12.36663406,0.121094741,7.954556792,120.2000961,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,39.3
a0def973-6b12-491a-9720-3736ca36c173,3,25,36.32967844,11,6,2,7.04388764,21,51,59,6.6,7.7,4.3,4.5,3.7,100,0.813852037,12.49035032,24.62381846,112.9473202,11,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,58.4
84d4968e-7d2d-47ed-8058-a0687ffcd3ed,3,42,15.19501482,3,1,11,5.747018371,39,73,78,8.7,9.7,4.6,3.4,3.2,100,10.15791909,13.20303398,19.69411493,116.649,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,11,58.6
b148bdc5-7727-4a33-8e6e-67f29d2fa442,1,55,92.07059831,19,6,12,3.81454441,11,24,25,2.2,1.2,4.8,4.3,3.5,200.5183755,12.60504942,29.88346085,22.35099984,205.5909639,7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,96.8
1b6be786-0d82-4373-a3e9-ce42ae4387e1,3,28,31.44775912,19,6,5,19.18976724,19,83,86,4.2,9.8,3.9,4.5,3.9,190.4503754,8.243812866,6.220406655,20.25766398,212.7314456,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,65.3
